,A,Prob,P
11684,0,0.040889486187757965,0
15680,0,0.00972821245086396,0
30566,0,0.19613762900332316,0
40439,0,0.0767021257376189,0
43270,1,0.6878030527206342,1
6143,0,0.11145011776599197,0
42411,1,0.21540173766978565,1
20842,0,0.2723023076775441,1
4038,0,0.128751586321343,0
31131,0,0.1416504187188339,0
36816,0,0.5125356517854797,1
21414,0,0.08722476304452932,0
14756,1,0.5874859204176072,1
30682,0,0.06307736125097892,0
42118,1,0.6331007693572193,1
3458,0,0.29880648708421503,1
1576,0,0.23429398353778086,1
17343,1,0.10170190994308576,0
28507,0,0.022602895350336487,0
40098,0,0.32435242653991286,1
7797,0,0.45651821484852345,1
35929,0,0.06048755345677598,0
33366,0,0.04172123150353973,0
7824,0,0.07737951456829796,0
44168,1,0.7412918407961355,1
20097,0,0.10311237102341843,0
12544,0,0.11129790971783003,0
19345,1,0.5917290630301767,1
3928,0,0.20823066451819597,1
42742,1,0.2141688045595366,1
10537,0,0.031471534168570355,0
32642,0,0.9695581543032699,1
19854,0,0.09318753472957537,0
11826,0,0.12748118556706142,0
38957,0,0.1199477010775952,0
8293,0,0.3292445914139355,1
42315,1,0.20268189374218093,1
24082,0,0.2878306288782009,1
18452,0,0.1312049019448126,0
41118,0,0.08759859107843387,0
12171,0,0.12843542605910285,0
32527,0,0.18266410123801594,0
4810,1,0.17852097155514102,0
9613,0,0.32865683219481256,1
23530,1,0.7823656937060026,1
14244,0,0.08259762617178455,0
34447,0,0.10462941553796572,0
5477,0,0.023068012849070833,0
32020,0,0.15145367908179228,0
23728,1,0.6930582958302355,1
16840,0,0.07046404333687868,0
32290,0,0.01507677096684628,0
10030,0,0.11788475327360133,0
34805,0,0.46819207472851965,1
25865,1,0.6711874828771678,1
27066,1,0.25137173752979775,1
30812,1,0.4684842755888341,1
13406,1,0.28951948279483936,1
6419,0,0.10431921697438046,0
17365,0,0.199700785688577,0
4835,0,0.41269238444186523,1
5731,0,0.5332285355520895,1
33082,0,0.05811647870475167,0
32395,0,0.13009587430744982,0
7207,0,0.28308981670618066,1
42246,1,0.2733253215014696,1
39365,0,0.1748628905216477,0
5017,0,0.13615948481009302,0
30112,0,0.19772207927251656,0
5123,0,0.38288344070282393,1
12408,0,0.36571123419319423,1
11983,0,0.5004449736539933,1
31717,0,0.029938710384128753,0
10241,0,0.019366423940745562,0
22569,0,0.04263404522081652,0
6306,0,0.765643992570149,1
26125,0,0.07583632786538355,0
40042,0,0.08045636652429208,0
25437,0,0.034620857837341895,0
7458,0,0.03756231802947982,0
24472,0,0.13472863801453167,0
37280,0,0.2920142278879851,1
1081,0,0.4012806202592099,1
11025,0,0.018526004623600243,0
17049,1,0.862209648547873,1
37071,0,0.08585287058108752,0
6462,0,0.22727351857318628,1
31436,0,0.2535615343848169,1
43847,1,0.38228231829503256,1
28971,0,0.24166437714613634,1
6512,0,0.25235470461705306,1
42445,1,0.19897771757825858,0
11399,1,0.6707890707337825,1
43674,1,0.5123595844644823,1
14321,0,0.09151534637142092,0
20194,0,0.22180323001241883,1
29460,0,0.08265893110708833,0
21646,1,0.35396901382233226,1
28503,1,0.24807246454062348,1
26869,0,0.02145356333558683,0
13109,0,0.039597660141346004,0
34442,0,0.2286262653229402,1
27504,1,0.37356376107894185,1
43842,1,0.5977324186636237,1
23525,0,0.012329651448254176,0
11066,0,0.5642947850848041,1
42453,1,0.2706043393957172,1
23721,0,0.0498024320120821,0
19475,0,0.21952282464131206,1
3102,0,0.8246598345511518,1
24321,1,0.04833675129574932,0
15885,0,0.006527316933190922,0
2008,1,0.27563731971074446,1
41971,0,0.08875491801062,0
29883,0,0.10674181109869911,0
24027,1,0.7831059223547908,1
5905,0,0.47886589730204904,1
35809,0,0.02557483048333887,0
7687,1,0.6485162425594058,1
27473,0,0.012942795644372791,0
43940,1,0.787549657623867,1
18280,1,0.8868437862090948,1
25558,0,0.11413976977448592,0
19469,0,0.23469596552037847,1
21672,0,0.0449698044489924,0
43481,1,0.5491213348808038,1
31048,0,0.1310075193818253,0
14487,1,0.629829154593754,1
5436,0,0.037556918279633575,0
32400,0,0.12925379876233276,0
40405,0,0.15983915269466362,0
29926,0,0.016435327103704492,0
37512,0,0.03534960302233567,0
20849,0,0.054207186121890676,0
6460,1,0.46382369793592715,1
16661,0,0.04985085587416991,0
36489,0,0.07385040722729641,0
26707,1,0.24291141160537386,1
3267,1,0.348711440585214,1
21460,0,0.02269517729467184,0
10747,1,0.5453909256117387,1
21101,0,0.028569802623659157,0
5127,0,0.1905165026535824,0
37103,0,0.09283013156611367,0
34598,0,0.028043721178956434,0
30882,0,0.41472533124476557,1
16334,0,0.09925597395871548,0
15471,0,0.068707582654845,0
19912,0,0.4036408954342956,1
8820,0,0.06508108400223778,0
14439,0,0.22518478031660638,1
1963,0,0.09829271026636305,0
29687,0,0.054805797480124034,0
13248,0,0.07697792119030382,0
43835,1,0.9364042020888386,1
31251,1,0.17018360314512365,0
32732,0,0.2898839828592714,1
18194,1,0.2826214586501289,1
40953,0,0.5343474732342675,1
42471,1,0.04004754699322801,0
2440,0,0.18879439683822827,0
43205,1,0.23580386638997386,1
41653,0,0.058667183393615055,0
31438,0,0.10245661575764194,0
3056,1,0.42422056135978214,1
41378,0,0.19903529570740228,0
17294,0,0.01785363560542896,0
14890,1,0.37614886075573195,1
29575,0,0.20774478379266945,1
13568,1,0.9788538427213135,1
2084,1,0.48899794869235863,1
22317,0,0.37268900309186,1
41414,0,0.025410109532910338,0
44734,1,0.8304039849745928,1
17511,1,0.48459441759508687,1
6903,0,0.028187056808305033,0
43613,1,0.7643210114004308,1
16599,0,0.018168442454577268,0
18488,0,0.08799092764067272,0
53,1,0.1004695069888487,0
32204,0,0.12271946043775837,0
24121,1,0.7674234364574077,1
36912,0,0.10496266073203794,0
41317,0,0.04893587009387272,0
24742,0,0.06986258016747422,0
27810,0,0.15406461329987634,0
18789,0,0.1803163696508419,0
20145,0,0.16229566673168827,0
4853,0,0.5150957086955376,1
26508,1,0.6077727629933077,1
40574,0,0.039757365065499754,0
28420,0,0.06136341870060116,0
3656,0,0.03819861548940592,0
26452,0,0.06735393326437225,0
20241,0,0.03410400997302669,0
6726,0,0.0927906598923348,0
11140,0,0.021372939749593544,0
40883,0,0.051709992014102514,0
1317,0,0.5945120898774096,1
26284,0,0.019493987293645244,0
40417,0,0.13070997641912682,0
9158,0,0.29357377084102715,1
6904,0,0.0638973530526441,0
29000,0,0.8503335822605574,1
22730,0,0.13150859984398436,0
20822,0,0.20744961892550026,1
6122,1,0.28952220335329626,1
13005,1,0.5754031585302296,1
33832,0,0.44568607779146335,1
9678,0,0.22316200712109233,1
34884,0,0.20100700752811218,1
23415,1,0.18818839363267253,0
12762,0,0.1532474359512405,0
6299,1,0.3210299888115119,1
13006,0,0.07667665457854336,0
27635,0,0.008773452193672308,0
24951,0,0.16732449798789356,0
3586,0,0.05526115539501302,0
1481,0,0.023595214368571,0
24011,0,0.050561064711466694,0
21909,0,0.09049845020331188,0
33963,0,0.04233815291352752,0
20180,0,0.1760531178809453,0
9232,0,0.3558352467847218,1
39379,0,0.21980739744592986,1
19111,0,0.4160224932133172,1
38020,0,0.05961473601538343,0
17295,1,0.1986721012717956,0
40879,0,0.12786615415166738,0
13494,0,0.30755615222914384,1
35282,0,0.01987372574838408,0
9847,0,0.33387548731533767,1
20615,1,0.8253640095436107,1
39862,0,0.5943987627352838,1
22875,1,0.6045855528430427,1
19237,1,0.7547772085534145,1
27423,0,0.17335491571985479,0
43806,1,0.47425430867149093,1
2427,0,0.12597054938232846,0
7823,0,0.6208381323416351,1
7319,1,0.413024934676914,1
56,0,0.023460364640003784,0
33013,0,0.01979209644485582,0
17035,0,0.32059623120850117,1
36522,0,0.3123935708675542,1
29030,0,0.0950462489412691,0
30905,0,0.03551761465473087,0
43426,1,0.8705665513196603,1
39353,0,0.10639185115519471,0
16733,0,0.46582189085594966,1
41795,0,0.19465103136412648,0
22245,1,0.3431657186961807,1
10160,0,0.26251006521225634,1
31801,0,0.010390038096425079,0
15327,1,0.5781036362020505,1
8946,0,0.023207370863044998,0
12555,0,0.19630934678914957,0
32130,0,0.19422389848130558,0
21441,0,0.07121491134621996,0
37145,0,0.11336363104116208,0
19156,0,0.40426727858593103,1
14925,0,0.5575769252566453,1
43738,1,0.2651178489436071,1
17867,1,0.30461395299536237,1
8141,0,0.036160502804910906,0
5049,0,0.09468225826157137,0
25076,0,0.25218580622073117,1
21719,0,0.08503317727023953,0
21188,0,0.0901387074803004,0
38008,0,0.023290440190328856,0
33724,0,0.03449111520891613,0
10249,1,0.04516109159077762,0
40209,0,0.09180329586927326,0
139,0,0.07010235426569912,0
22693,1,0.4632761156904119,1
32826,0,0.37529131163696755,1
35828,0,0.14078912148419648,0
36885,0,0.05801164353739591,0
19927,0,0.035122402178179135,0
35884,0,0.1675870346177948,0
33381,0,0.031035462450408006,0
15706,0,0.02240939682162892,0
2806,0,0.198415393212876,0
9948,0,0.04596437558500635,0
30637,0,0.2429826960638188,1
25205,0,0.03546467660164865,0
5424,1,0.35095920483356785,1
15897,0,0.0121144291554709,0
3979,0,0.2242294953161374,1
17970,0,0.3554367439398821,1
27849,0,0.13473877968181278,0
176,0,0.006831714312831453,0
32813,0,0.671125135213004,1
37534,0,0.20140405365894723,1
16912,0,0.15711357887442112,0
39495,0,0.025671949626204137,0
30055,0,0.03598505006640879,0
26093,0,0.21283296301078805,1
28232,0,0.3812207689321142,1
21913,0,0.28879316776973507,1
16088,0,0.006775065072860472,0
14804,0,0.0463698516817853,0
12227,1,0.7912204203197303,1
38772,0,0.25851750853596067,1
42040,0,0.12923040684783987,0
7151,0,0.07981352064847562,0
15731,0,0.3532160926482639,1
30045,0,0.11621736132150944,0
21340,1,0.12190535526492913,0
29555,0,0.5728836236256497,1
26515,0,0.012454865528875373,0
32859,0,0.5504559501034046,1
3176,0,0.10090660096236773,0
34160,0,0.03950700517343662,0
36951,0,0.0405173989457356,0
44525,1,0.731884800457437,1
31205,1,0.20280119453309928,1
4735,0,0.23445276498643053,1
16481,0,0.28863466773709057,1
13914,1,0.1325201401138487,0
28171,0,0.669722762512044,1
29206,1,0.4326225590151982,1
28673,0,0.01635227774744572,0
39770,0,0.10133933423808371,0
26,1,0.9786398547087214,1
17513,1,0.811662880711327,1
24746,0,0.15796425451365886,0
4314,0,0.24816597272801003,1
33293,0,0.024596266087429746,0
18899,0,0.056666146084667184,0
9186,0,0.3157165166471058,1
43302,1,0.3451524151176067,1
43594,1,0.5217918294876801,1
13751,0,0.02309936797999721,0
11364,0,0.02867098012983327,0
39709,0,0.03955916926290951,0
24374,0,0.07034328310008062,0
44910,1,0.5169361532403308,1
19785,0,0.0557562188676524,0
18343,1,0.4190590359295736,1
27942,0,0.027785624657134744,0
39435,0,0.5156655190937779,1
21592,0,0.027241846061758116,0
40716,0,0.1918677595777117,0
13244,1,0.889003489506041,1
32556,1,0.23961608333483897,1
32458,0,0.27246989694111595,1
17111,0,0.034514599481308604,0
7005,0,0.3589158553507199,1
3981,0,0.22111642656942193,1
15473,1,0.09655128808093245,0
40319,0,0.10791212198830044,0
32092,1,0.8434246599302083,1
31773,1,0.1510642310012045,0
42442,1,0.6109909946562517,1
10112,0,0.0798730610162437,0
17129,0,0.03205766224670323,0
18970,0,0.0634194204208704,0
10547,0,0.1947109048366478,0
13633,0,0.2746713750471849,1
21645,1,0.4073386820769342,1
23839,0,0.12268814975675155,0
34493,0,0.03832197722949228,0
13452,0,0.1850242990786793,0
36100,0,0.0381480338802716,0
20846,1,0.2100096767076789,1
7820,0,0.5969818903122877,1
12028,0,0.027046559797788746,0
35843,0,0.510926945871529,1
29875,0,0.11575097492320774,0
6616,0,0.1570173333226453,0
13609,0,0.0309327660915263,0
8622,0,0.047196671707822345,0
22852,1,0.8245505198179831,1
41592,0,0.27416209501904576,1
29583,0,0.06420341634626495,0
42881,1,0.7305998022544213,1
22867,1,0.6752712772292478,1
6025,0,0.07942475395297291,0
28780,0,0.15099784688766887,0
3760,1,0.5149672842870727,1
16162,1,0.6510807276425371,1
3328,0,0.37994339626787205,1
14316,0,0.18699602335794346,0
43707,1,0.16626259982682792,0
31215,0,0.4142736935402156,1
21637,0,0.373521443299193,1
22392,0,0.4564625460342543,1
41740,0,0.07411926054491622,0
30325,0,0.2684052386000706,1
11621,0,0.07458189682186156,0
22497,0,0.38168994070589124,1
40323,0,0.02537053007433357,0
33393,0,0.27424685094317247,1
962,1,0.9765137513045634,1
18079,0,0.3599784434211878,1
31998,1,0.2407083978578882,1
28596,0,0.03206957609477719,0
15558,0,0.10059814049470138,0
39774,0,0.014367917531439433,0
26538,0,0.18872757661975592,0
39406,0,0.09752270030785798,0
39623,0,0.05347514596643422,0
31504,0,0.0826021656996877,0
27036,0,0.041825716789627314,0
29944,0,0.12622667567944176,0
25873,1,0.48529065353830164,1
41168,0,0.10303152651780824,0
43549,1,0.050158694206435324,0
37518,0,0.14392042268866886,0
31518,0,0.05111125880651384,0
41169,0,0.1495637564166491,0
8368,0,0.06066080545778863,0
15951,0,0.09996599620321964,0
18075,1,0.1527294781562863,0
14331,0,0.05793712996804665,0
42346,1,0.7786684272625971,1
8775,0,0.06932990153698224,0
10881,0,0.38740962923866556,1
35881,0,0.02477456979222683,0
2378,0,0.03462725848651646,0
35360,0,0.2241636335483489,1
15776,0,0.11230477546327516,0
6711,0,0.16092472622085732,0
20220,0,0.030678890490347346,0
1760,0,0.06016075297400421,0
9020,0,0.09841132680265015,0
7254,0,0.04525627702880513,0
31894,1,0.25795524796636415,1
9281,0,0.4493954473587881,1
1063,0,0.07818653089342179,0
37323,0,0.36482996250861793,1
16926,0,0.055599594111629,0
9764,1,0.7113559837845815,1
8199,0,0.23770164330312774,1
34785,0,0.059813858734939176,0
44235,1,0.7389719594669838,1
31193,0,0.016781931873078977,0
26578,0,0.2014191303118162,1
23178,0,0.3428640779640621,1
33447,0,0.06284218673266342,0
12597,0,0.01634516327463404,0
6658,1,0.3339835371592349,1
4467,0,0.42432956959917195,1
42937,1,0.7040167472996196,1
40202,0,0.07790965922693387,0
2503,1,0.44577186324865364,1
15784,0,0.03976889063180953,0
11663,0,0.03756277351564409,0
32040,0,0.06582102372723371,0
15671,0,0.06983973869345889,0
13185,0,0.05895506191175607,0
23922,1,0.6341100050697372,1
40370,0,0.2853361994655541,1
38435,0,0.038238189755354035,0
43519,1,0.3191123805477496,1
30741,0,0.021115684844363554,0
38951,0,0.32286406494542097,1
3139,0,0.1529198210638599,0
4443,0,0.0442958599035518,0
16734,0,0.04917309532408919,0
24293,0,0.20550656205947906,1
10483,0,0.01631615207251673,0
16177,1,0.22290723689518965,1
26106,0,0.028541346038376856,0
5834,0,0.4721449580883886,1
21144,0,0.048552249440662956,0
10982,0,0.023268525616568735,0
39129,0,0.11425493762213051,0
33964,0,0.028661416010952064,0
2312,0,0.24375931639605128,1
21740,0,0.17728854601094965,0
26005,0,0.10035664968904393,0
4073,0,0.05937974217483627,0
24258,0,0.025463094466169643,0
22417,0,0.1342836185695954,0
30431,0,0.07520880362448212,0
4148,0,0.07303461443072046,0
19039,0,0.012471968418398918,0
25095,0,0.019417395435670216,0
11924,0,0.020418395892390914,0
33259,0,0.24786654798776522,1
25737,0,0.013524676107171124,0
33015,0,0.10747676412226288,0
39684,0,0.039919604312979466,0
29167,1,0.8017248402683935,1
25159,0,0.14201060239071026,0
40538,0,0.09332158275608562,0
18479,0,0.15239421566891545,0
485,0,0.16424387901622334,0
43321,1,0.6083424811717997,1
43955,1,0.40647661669033414,1
26080,1,0.32784973044819143,1
33054,0,0.193529369802309,0
10995,1,0.025524488073162023,0
8125,0,0.08237107281728456,0
6788,0,0.5382887231954845,1
17565,0,0.1263400213340406,0
26367,0,0.1752695897059906,0
17465,0,0.021009788127100547,0
2305,0,0.6052656582605365,1
38855,0,0.30533370680969973,1
21553,0,0.36161922421294834,1
8841,0,0.018033469874381487,0
44974,1,0.22725746396950325,1
38560,0,0.13003737086617662,0
26033,0,0.011717367967773102,0
4492,0,0.025874720414779315,0
28050,0,0.20753554319926135,1
12024,0,0.16410028605801386,0
499,1,0.2990005964551254,1
29854,0,0.1559579124186345,0
41036,0,0.017274889030361965,0
34365,0,0.13647820569799066,0
6449,1,0.8404296036558274,1
33835,0,0.48404165804898286,1
8432,0,0.1306700346035997,0
40315,0,0.08580491787792686,0
15818,0,0.09344505176549615,0
19594,0,0.02514173023181862,0
34193,0,0.29015659109684777,1
27048,1,0.37806774577094043,1
15751,1,0.04008269228372164,0
9518,0,0.15012263638752593,0
12866,0,0.19043708163353917,0
26983,0,0.05525775473594509,0
6191,0,0.14114622489822562,0
18009,1,0.23728057157484692,1
19784,0,0.08668865925417722,0
44158,1,0.7980207219046768,1
7434,0,0.13783750438428366,0
34123,0,0.021038603893321375,0
2921,0,0.06297631664729315,0
28075,0,0.15077714536119025,0
6839,0,0.14786605907094214,0
21943,0,0.16126961681608162,0
24871,1,0.5404769376486407,1
7398,0,0.02559637979543725,0
12136,0,0.03304593093769026,0
16084,0,0.12195752809246088,0
37840,0,0.036178666677455146,0
25722,1,0.44647286339753894,1
32919,0,0.04562312613577397,0
43060,1,0.7396272469305151,1
39322,0,0.27843258832426193,1
29116,1,0.5993480976028452,1
37913,0,0.1438149474947949,0
15560,0,0.03934909597856731,0
20148,0,0.31621503681556906,1
9270,0,0.2858043695140056,1
21969,1,0.7732141880200047,1
2056,0,0.022305447963941558,0
15057,0,0.11405158071294559,0
15635,0,0.0697358967254583,0
33732,0,0.028980274409982656,0
6448,0,0.11874536140277551,0
9046,0,0.041675122363868,0
18615,0,0.49381949575131906,1
17191,0,0.12448934799740297,0
28392,1,0.49499694252590587,1
26639,1,0.21086160499553935,1
29197,0,0.07729821424985903,0
13423,0,0.02445053627059052,0
42977,1,0.7206371539772657,1
44066,1,0.44695106320442596,1
42795,1,0.1979303087301062,0
6800,0,0.42692327690163573,1
5393,0,0.022419534194182283,0
7579,1,0.1037242171556526,0
20047,0,0.34741269583924994,1
19627,0,0.042513099071844467,0
14854,0,0.15530874961864638,0
614,0,0.7130960257145993,1
25910,0,0.015633250866625523,0
33275,0,0.5500154444897788,1
17142,0,0.03334329945620893,0
38148,0,0.26362302773963164,1
33741,0,0.13657477966429213,0
25060,1,0.6908642813425284,1
26041,0,0.11336484807406183,0
32360,0,0.32688586367677225,1
23852,0,0.015607813291715535,0
16261,0,0.35244677300018734,1
23589,0,0.09384747435861793,0
628,1,0.4523833009663559,1
34315,0,0.26846047047485566,1
13525,0,0.2069617604001529,1
41680,0,0.028306705417737,0
38319,0,0.028535941264534268,0
31175,1,0.8988949990683734,1
18584,0,0.31792022547604604,1
40690,0,0.09684390398974718,0
39058,0,0.2564710127523537,1
37794,0,0.1263006864439499,0
10920,0,0.2741718965773449,1
27170,0,0.7286973209607782,1
30231,0,0.02715365682222297,0
5330,0,0.4445595864772891,1
44683,1,0.6524866625746891,1
8444,0,0.016970183726859912,0
6216,0,0.0839011882807517,0
9301,1,0.2505917062522803,1
28624,0,0.3854660012411377,1
40470,0,0.045539194992992436,0
6575,0,0.02177344112883074,0
14225,0,0.805395839412025,1
44091,1,0.162579067347386,0
7301,0,0.13524065412792574,0
563,0,0.03489760590800237,0
446,1,0.3270771174406835,1
24722,0,0.02948050962250594,0
22427,0,0.12198256566175564,0
9075,1,0.26352979440139934,1
6598,0,0.060293408470133876,0
32981,0,0.7773483551238839,1
11625,0,0.03440567186014394,0
31836,0,0.05394521430491963,0
22558,0,0.026560438526967642,0
110,1,0.4560692995398436,1
1258,1,0.8441742202556576,1
11714,0,0.04500727483965666,0
34873,0,0.048201864070797434,0
42940,1,0.1450225420273107,0
41126,0,0.1971504281775859,0
20246,0,0.7548575371166066,1
16496,0,0.10029822289516119,0
26524,0,0.05120153456920663,0
24143,0,0.04416692157777939,0
26912,0,0.05424035188178449,0
30016,0,0.15428948572137494,0
1378,0,0.06693458509440733,0
11053,1,0.6743780702122153,1
40353,0,0.013410178871499331,0
28864,0,0.4048558806568629,1
40882,0,0.18445964620833044,0
12603,0,0.2391432897972274,1
9383,0,0.014493727595699266,0
19247,0,0.22428643806192436,1
28370,0,0.10021907560144386,0
15888,0,0.008797616785257078,0
42694,1,0.5481574172935758,1
9544,1,0.34637174435128315,1
27438,1,0.3945189104529037,1
8450,0,0.5964787398777773,1
34934,0,0.014293259713648332,0
35273,0,0.16586508230100747,0
2472,0,0.07185045046339347,0
39910,0,0.031237500975424354,0
